"IndividualId","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Ontogeny factor (albumin)","Organism|Hematocrit","Organism|MeanBW","Organism|MeanHeight","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate"
"37", 17, 40, 18.3552, 1.00152289980818, 1, 0.43, 58.2666666666667, 16.82, 0.897451311556271, 0.39023480867569, 0.0340782, 11.1479917721946, 1.48184772220886, 0.54119, 10.6626348235915, 0.739333333333333, 0.730091666666667, 0.00184833333333333, 0.212, 0.210666666666667, 0.2528, 0.788314166666667, 0.850233333333333, 0.00147866666666667, 0.00187051333333333, 0.1896, 0.01264, 0.0421333333333333, 0.0311402, 0.0228340034444028, 0.158712666666667, 0.32953872830136, 0.831297133333333, 0.390276633159093, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 3.66939646666667, 1.00000000260982, 0.477839333333333, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.91134, 0.477839333333333, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.149202031592022, 0.454974, 126.000000328837, 0.641319888661717, 1.05858826666667, 2524.6, 0.369231038160926, 0.735007866666667, 1.91988121515099, 0.2314, 0.91377890034187, 0.58, 32.6673119299994, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.177333333333333, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0349162666666667, 0.1659946667834, 0.409222666666667, 0.965694995614995, 2.78900663608844, 0.131100666666667, 0.19576879830237, 0.880225666666667
"38", 31, 40, 17.7238, 0.999775463787794, 1, 0.47, 73.1370173964331, 17.5910659898477, 0.969200721600618, 0.421402324263013, 0.027495, 12.0018924510493, 1.50928106835716, 0.51468304488543, 18.3046796113443, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.040543243359861, 0.0806, 0.422049877269876, 0.6234372887, 0.445276784545619, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 3.00574902334574, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.169496435165981, 0.386317128292069, 126.000000328837, 0.728996725831706, 0.898154805002269, 2652, 0.415269773455385, 0.630854569769878, 2.40399541220754, 0.17975962450528, 1.23055454662564, 0.58, 33.6989892874212, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.19172974050743, 0.341990334794033, 1.02876350839553, 3.91123777444717, 0.08645, 0.206640790684029, 0.809376891439075
"39", 62, 40, 16.6628, 0.992814841209421, 1, 0.47, 71.794637912315, 17.043796321743, 0.900302859292852, 0.392224401023277, 0.027495, 10.4578760571543, 1.45676135489979, 0.469518289096601, 10.5411607488411, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.032647880623097, 0.0806, 0.446885249539012, 0.659296966581537, 0.442829863448511, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.93452283857739, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.165518405603521, 0.315128632707436, 126.000000328837, 0.710593124895594, 0.732647545065604, 2652, 0.404292969303281, 0.514603996172075, 1.89641026887389, 0.174332790975511, 1.20458555651931, 0.58, 26.5604042358756, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.17223519900816, 0.301714095178935, 0.836667804868083, 3.31681650958375, 0.08645, 0.161787479989054, 0.815163956795347
"40", 35, 40, 18.9684, 0.998877318938972, 1, 0.47, 73.6850869821652, 17.5553299492386, 1.01950422487094, 0.443604557692111, 0.027495, 13.8165457102154, 1.5085250706143, 0.50641522442715, 21.6591587578798, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0429318398991338, 0.0806, 0.452195561239823, 0.6237864435, 0.485389630135562, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.92054511672871, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.178613322970762, 0.387185641460347, 126.000000328837, 0.768188861396132, 0.900174025011345, 2652, 0.437453611209482, 0.632272848849388, 2.51662405170382, 0.181198122526402, 1.31143988345415, 0.58, 38.6717268754258, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.202221153805663, 0.342351673970164, 1.02240655046033, 4.35356673557521, 0.08645, 0.209903812308123, 0.842384457195375
"41", 43, 40, 17.2281, 0.997081029241327, 1, 0.47, 73.96026745684, 17.4748629787528, 0.945467776000985, 0.411743564361252, 0.027495, 11.4112524836724, 1.50658867128384, 0.492555660037082, 25.7020347874411, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0386229248755855, 0.0806, 0.43291757450653, 0.6268899767, 0.470633888372773, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.68520582267206, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.166792700601629, 0.38788022005567, 126.000000328837, 0.717527134065944, 0.90178886177926, 2652, 0.408636066038522, 0.633407093356902, 2.31692589780789, 0.185751597905319, 1.24970914426806, 0.58, 32.1944460012468, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.187019164205717, 0.346489160943019, 0.878580777924038, 3.97744146674297, 0.08645, 0.183660058520041, 0.900154832433095
"42", 60, 40, 15.8048, 0.993263913633832, 1, 0.47, 71.9615781128709, 17.120537470282, 0.868256481568303, 0.378177951840723, 0.027495, 9.45246306575064, 1.46340265062018, 0.473498747384986, 13.3742050299926, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0315834526306298, 0.0806, 0.428232841175784, 0.658058594688688, 0.429160491901958, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.00479432050997, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.158682985808334, 0.330358733226773, 126.000000328837, 0.682043401192297, 0.76805624677807, 2652, 0.388206199815411, 0.539474699040353, 1.92551171669434, 0.177307451573124, 1.18726514176269, 0.58, 25.0816047212392, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.167805427011605, 0.312409982697301, 0.806867263241787, 3.21899324523748, 0.08645, 0.157538021428457, 0.846966568639193
"43", 42, 40, 18.6607, 0.997305565453533, 1, 0.47, 74.0969029593368, 17.4867952853276, 1.00474461736355, 0.437618943123161, 0.027495, 13.4118508270011, 1.5069948413478, 0.493730589642821, 52.6538673302867, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0415897923382471, 0.0806, 0.458672867953472, 0.6260009468, 0.500124869212818, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 2.72815062626718, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.176969365340219, 0.388010574344012, 126.000000328837, 0.761425365397596, 0.90209192452707, 2652, 0.43372824143603, 0.63361996147086, 2.46929917507566, 0.184833146954481, 1.32535367228997, 0.58, 37.9867793751867, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.199359102518659, 0.345260556608789, 0.93378199778333, 5.00173450863999, 0.08645, 0.196105154252186, 0.894651193085647
"44", 19, 40, 16.0847, 1.00128860753, 1, 0.433333333333333, 60.5333333333333, 16.94, 0.826737986864749, 0.359464937240592, 0.0330654, 8.78019005159424, 1.48582545805647, 0.53743, 8.17746552649329, 0.748666666666667, 0.739308333333333, 0.00187166666666667, 0.204, 0.201333333333333, 0.2416, 0.798265833333333, 0.860966666666667, 0.00149733333333333, 0.00189412666666667, 0.1812, 0.01208, 0.0402666666666667, 0.0297094, 0.0233644131919357, 0.146695333333333, 0.312846196476698, 0.799305266666667, 0.362228427396405, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 3.57057393333333, 1.00000000260982, 0.481248666666667, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.92498, 0.481248666666667, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.138654093156282, 0.444378, 126.000000328837, 0.595855631036509, 1.03382853333333, 2544.2, 0.342275506388984, 0.718929733333333, 1.80582495757675, 0.2234, 0.873256062116617, 0.58, 25.1629906783521, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.174666666666667, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0348045333333333, 0.154615745481422, 0.398865333333333, 0.889650045439095, 2.42912554430598, 0.124231333333333, 0.179627928314807, 0.868056333333333
"45", 5, 40, 11.2224, 0.991199031386133, 1, 0.37, 19, 10.9, 0.268353490298368, 0.116667256308172, 0.06018, 2.98930903743852, 1.36367597551808, 0.660246, 5.00398643713668, 0.6, 0.5925, 0.0015, 0.35, 0.349999999995, 0.419999999994, 0.63975, 0.69, 0.0012, 0.001518, 0.3149999999955, 0.0209999999997, 0.069999999999, 0.033388, 0.00206114899208858, 0.842996, 0.113289813611582, 1.227468, 0.163902948726776, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 3.60298, 1.00000000260982, 0.30966, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.2386, 0.30966, 266.346353, 407.668807, 339.371578, 237.284957, 133.37415, 1.638, 2.275, 2.275, 2.275, 2.275, 3.2396, 0.0591995159726929, 0.58718, 126.000000328837, 0.258369804082162, 1.345516, 2505, 0.140964173746518, 0.986714, 0.790666664797885, 0.28696, 0.319085629655496, 0.58, 6.8083007788381, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.28, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032912, 0.0501378740547611, 0.69326, 0.288759183986229, 0.690639714441932, 0.25398, 0.0726307131643751, 1.21924
"46", 92, 40, 15.5924, 0.986596986265264, 1, 0.47, 63.0079175189701, 16.2536512803188, 0.790608893126875, 0.344338826690837, 0.027495, 8.13042849093944, 1.36614362864287, 0.427880690716862, 12.9005472384741, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0292420953750389, 0.0806, 0.421411242528681, 0.758275609546323, 0.352551954097128, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.09501556477114, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.163253874987832, 0.154135641237385, 126.000000328837, 0.701255191465939, 0.358352391496344, 2652, 0.399148349565837, 0.251702983165426, 1.24657267038521, 0.12971288201132, 0.9012742988226, 0.58, 20.4791408091504, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.138361919921323, 0.181636702259641, 0.734735612108227, 2.99553256901207, 0.08645, 0.105452314586645, 0.605973224191138
"47", 17, 40, 16.6814, 1.00152289980818, 1, 0.43, 58.2666666666667, 16.82, 0.835234109657664, 0.3631769385029, 0.0340782, 9.20669363128798, 1.48140164549359, 0.54119, 7.87451823782832, 0.739333333333333, 0.730091666666667, 0.00184833333333333, 0.212, 0.210666666666667, 0.2528, 0.788314166666667, 0.850233333333333, 0.00147866666666667, 0.00187051333333333, 0.1896, 0.01264, 0.0421333333333333, 0.0311402, 0.0212526055568829, 0.158712666666667, 0.306416160435202, 0.831297133333333, 0.362661863928059, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 3.66939646666667, 1.00000000260982, 0.477839333333333, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.91134, 0.477839333333333, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.138844371036962, 0.454974, 126.000000328837, 0.596464114312381, 1.05858826666667, 2524.6, 0.343300435665754, 0.735007866666667, 1.77232276845732, 0.2314, 0.846187811397797, 0.58, 26.4331058507872, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.177333333333333, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0349162666666667, 0.154355098901043, 0.409222666666667, 0.898805246439444, 2.38349853136186, 0.131100666666667, 0.181760444166174, 0.880225666666667
"48", 29, 40, 15.532, 1.00011714613909, 1, 0.466666666666667, 71.8666666666667, 17.54, 0.871125854406235, 0.378746894122632, 0.0280014, 9.1180507256434, 1.50623158272187, 0.51863, 8.68906602399692, 0.795333333333333, 0.785391666666667, 0.00198833333333333, 0.164, 0.154666666666667, 0.1856, 0.848024166666667, 0.914633333333333, 0.00159066666666667, 0.00201219333333333, 0.1392, 0.00927999999999998, 0.0309333333333333, 0.0225554, 0.0354336786264871, 0.0866086666666667, 0.372883006381289, 0.639345933333333, 0.393837410006331, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 3.07646126666667, 1.00000000260982, 0.498295333333333, 15.0000000391473, 1.00000002079922, 0.999999963215789, 1.99318, 0.498295333333333, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.151745875687043, 0.391398, 126.000000328837, 0.65185419892858, 0.910029866666667, 2642.2, 0.371233491992546, 0.638539066666667, 2.09449199466229, 0.1834, 1.0722780358826, 0.58, 24.4373025585694, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.161333333333333, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.0342458666666667, 0.171179439006011, 0.347078666666667, 0.937378989643116, 2.96075544358065, 0.0898846666666667, 0.186404515124338, 0.807209666666667
"49", 68, 40, 17.3833, 0.991467623936188, 1, 0.47, 71.2938173106472, 16.8135728761259, 0.921454369035623, 0.401305918357205, 0.027495, 11.2268160533222, 1.44026851352697, 0.457576914231446, 19.4581146426716, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.033038293277404, 0.0806, 0.474900959609767, 0.663012082260086, 0.456230235521314, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.72370839277963, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.172756507770479, 0.269438331149423, 126.000000328837, 0.742621621085841, 0.626421439928204, 2652, 0.422702020979552, 0.439991887567239, 1.83362712637362, 0.165408809182673, 1.23594622034826, 0.58, 30.7807553062492, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.17225630199445, 0.269626432623839, 0.85623897857625, 3.80666368617397, 0.08645, 0.164303262690816, 0.719756121263809
"50", 70, 40, 17.5733, 0.991018551511777, 1, 0.47, 71.1268771100913, 16.7368317275869, 0.926039095671739, 0.403316703860159, 0.027495, 11.4157078187532, 1.43427560479509, 0.453596455943061, 17.6726342384787, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.02184, 0.0330841313719191, 0.0806, 0.481966031596562, 0.664250454152935, 0.457994285102452, 30, 54, 0.11704, 1.5, 15, 0.9, 44.4, 1.65343691084705, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.174748818962591, 0.254208230630086, 126.000000328837, 0.751039372758972, 0.591012738215738, 2652, 0.427454985533515, 0.415121184698961, 1.77660643030312, 0.16243414858506, 1.23041592153948, 0.58, 31.1189298366097, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.03419, 0.17147515756093, 0.258930545105473, 0.860598151018186, 3.79952022559944, 0.08645, 0.164192951176166, 0.687953509419963
"51", 86, 40, 15.7665, 0.987425972116487, 1, 0.41, 54.6713355609719, 15.0641966173082, 0.683238485863755, 0.297030694799654, 0.032332, 7.40960519012968, 1.19837423974991, 0.445205730761494, 28.5651973440595, 0.8, 0.79, 0.002, 0.16, 0.15, 0.18, 0.853, 0.92, 0.0016, 0.002024, 0.135, 0.00899999999999998, 0.03, 0.025901, 0.00527475798362805, 0.08968, 0.439095317173727, 1.07813934022479, 0.326668897640452, 30, 59, 0.11704, 1.5, 15, 0.9, 44.4, 1.64195777257056, 1.00000000260982, 0.5, 15.0000000391473, 1.00000002079922, 0.999999963215789, 2, 0.5, 292.6883, 447.9877, 372.9358, 260.7527, 146.565, 1.8, 2.5, 2.5, 2.5, 2.5, 3.56, 0.169072052603814, 0.208695764681544, 126.000000328837, 0.718962751011017, 0.540119643266499, 2652, 0.431278446277829, 0.409207381728517, 1.41995358548025, 0.161924728155786, 0.7961295459625, 0.53, 13.9498399531185, 0.013, 0.0238, 0.0072, 0.177, 0.811, 0.76, 0.16, 0.022, 0.0049, 0.0078, 0.0042, 0.079, 0.19, 0.666, 0.76, 0.032804, 0.134060814687011, 0.263028878305326, 0.735247577277749, 2.7159683398866, 0.10856, 0.105002616472103, 0.880112635264914
